,Data,Mes,Dia,atividade,sazonalidade,timeSeries,Sazonalidade_Seno,aleatorio,aleatorioSazonal,PM10_Seno,PM10_Cosseno,PM2.5_Seno,PM2.5_Cosseno,NOX_Seno,NOX_Cosseno,SO2_Seno,SO2_Cosseno,CO_Seno,CO_Cosseno,VOC_Seno,VOC_Cosseno
82,2024-03-23,3,83,0.008914307051301727,1.141540295217043,0.01866301161322737,0.989932495087353,0.03831935341124979,0.029299421945966516,1.4030634978096512,9.901081396550286,1.389184589634191,4.803141282111414,20.95905865281024,97.77892339552558,17.23536919939669,46.93550946309721,33.62454603517071,197.15321428759077,3.760270473179908,14.52103184930504
83,2024-03-24,3,84,0.03118067034450057,1.124479263886789,0.040923234970127294,0.9922222094179323,0.0013698720970342026,0.05155294627106408,1.420058779657144,9.898658144532453,1.4056676404968005,4.798343306231867,21.210777038271335,97.72462810076455,17.436647350248325,46.86110678572454,34.03062199891647,197.0835273846266,3.805123760789791,14.509342961177564
84,2024-03-25,3,85,0.022913786971363793,1.107381346664163,0.03265013853208562,0.994217906893952,0.009001801644652292,0.04327307101360772,1.43704987642448,9.89620572000544,1.4221341207005047,4.793488765266839,21.462354774805565,97.66968479277682,17.63760432745474,46.785840952024685,34.43655354184724,197.0130040889674,3.8499407145832825,14.497515528330846
85,2024-03-26,3,86,0.009964087787945943,1.090251610031041,0.019694153201792745,0.995918996147179,0.023896105722153244,0.03031022712717029,1.4540367380368988,9.89372413019683,1.4385838361308352,4.788577716443902,21.713790194197845,97.61409383589215,17.838236429496746,46.70971334835374,34.84233894125091,196.9416446999034,3.894720906618722,14.485549663700962
86,2024-03-27,3,87,0.0070408817844486125,1.0730951298980778,0.01676458801663467,0.9973249731081555,0.025584813771585765,0.02737372370061876,1.4710193144321222,9.89121338242016,1.4550165928709535,4.783610217656765,21.965081629176765,97.55785559873486,18.038539960839167,46.63272537694112,35.24797647503561,196.86944952027306,3.939463909305478,14.473445481545838
87,2024-03-28,3,88,0.03483864375200133,1.0559169901006036,0.044555917815473536,0.9984354211555643,0.014108591867458916,0.05515803562489436,1.4879975555605012,9.888673484074898,1.4714321972039393,4.778586327464597,22.216227413425692,97.50097045422139,18.238511231998928,46.55487845586377,35.65346442173695,196.79641885646174,3.9841692954080274,14.461203097444137
88,2024-03-29,3,89,0.03526686439837525,1.0387222808921746,0.04497763335436096,0.9992500112396835,0.03465108647756118,0.055572653708725536,1.5049714113851642,9.886104442646422,1.487830455615073,4.773506105091335,22.467225881593794,97.44343877955787,18.438146559613006,46.476174019020014,36.05880106052538,196.72255301840065,4.028836638050033,14.44882262829417
89,2024-03-30,3,90,0.010126001883659537,1.0215160974362223,0.01983019284221406,0.9997685019798909,0.010043222040253201,0.030418036214303563,1.5219408318821621,9.883506265706004,1.5042111747941156,4.768369610424983,22.718075369307112,97.38526095623753,18.637442266506284,46.396613516103145,36.463984671213524,196.64785231956515,4.073465510718422,14.436304192312777
90,2024-03-31,3,91,0.03988405003495005,1.0043035382962442,0.04958159015550376,0.9999907397361901,0.03626573575005166,0.06016217707197048,1.5389057670406179,9.880878960910772,1.5205741616375892,4.763176904016913,22.968774213179554,97.32643737003825,18.836394681759252,46.31619841257475,36.86901353426337,196.57231707697375,4.118055487267459,14.423647909034191
91,2024-04-01,4,92,0.018595889095600577,0.9870897039249912,0.02828670558750566,0.9999166586547379,0.012572382998353048,0.03885995662946952,1.5558661668628733,9.878222536003703,1.5369192232510531,4.757928047081143,23.219320750823975,97.26696841101996,19.035000140775683,46.23493018963768,37.27388593079365,196.49594761118658,4.162606141922814,14.410853899308899
92,2024-04-02,4,93,0.00477426437793173,0.9698796951530919,0.014458284501008565,0.9995462806873573,0.026019414132593024,0.025024120304653258,1.5728219813646365,9.875536998813594,1.5532461669513775,4.752623101493622,23.469713320863153,97.20685447352207,19.233254985350058,46.1528103442088,37.67860014258712,196.41874424630416,4.2071170492856265,14.397922285302494
93,2024-04-03,4,94,0.025489389353583608,0.9526786116775682,0.03516654041866676,0.9988797155850336,0.0065781926751938636,0.04572488167583544,1.5897731605751289,9.872822357255039,1.569554800269014,4.747262129791496,23.719950262940838,97.14609595616086,19.431155563735018,46.0698403888914,38.083154452097865,196.3407073099658,4.251587784336573,14.384853190494509
94,2024-04-04,4,95,0.03792173433218696,0.9354915505506838,0.047591943701670775,0.9979171608653922,0.02488002852921417,0.05814271116046138,1.6067196545372324,9.870078619328407,1.5858449309502662,4.741845195172376,23.970029917732752,97.0846932618268,19.62869823070859,45.98602185194733,38.487547142458546,196.26183713334854,4.296017922439917,14.371646739677225
95,2024-04-05,4,96,0.02680105514875347,0.9183236046695776,0.03646425023713733,0.9966589017541702,0.0008761715560284474,0.04700736470249743,1.6236614133076375,9.867305793119813,1.6021163669595557,4.736372361493585,24.21995062695758,97.02264679768192,19.82587934764132,45.90135627726886,38.89177649748772,196.18213405116546,4.340407039347571,14.358303058954496
96,2024-04-06,4,97,0.03653414670060181,0.9011798612671286,0.04619025497503494,0.9951053111006976,0.02946288981640949,0.05672563730935621,1.6405983869569896,9.864503886801106,1.6183689164816848,4.730843693271413,24.469710733387995,96.9599569751571,20.022695282563323,45.81584522435024,39.295840801697125,196.10159840166443,4.384754711203146,14.344822275740533
97,2024-04-07,4,98,0.005452169894734397,0.8840654004044995,0.015101118875560326,0.9932568492674143,0.020560905006698115,0.025628689999272522,1.6575305255700359,9.86167290862983,1.6346023879240987,4.725259255680352,24.719308580861615,96.89662420994935,20.21914241023117,45.72949026825896,39.69973834029894,196.0202305266265,4.429060514545993,14.331204518758694
98,2024-04-08,4,99,0.009301206033255103,0.8669852934658041,0.018942923294555675,0.9911140639934547,0.0030630432114525487,0.02946260418672025,1.6744577792457738,9.85881286694921,1.6508165899191436,4.719619114552332,24.968742514292,96.83264892201899,20.415217112194668,45.64229299960678,40.10346739921306,195.93803077136468,4.473324026315256,14.317449918040248
99,2024-04-09,4,100,0.03904641568800301,0.8499446016553474,0.048680828858142046,0.9886775902323405,0.02233691737905605,0.059192540557045266,1.6913800980975966,9.855923770188129,1.6670113313263228,4.713923336375936,25.218010879679635,96.768031535587,20.610915776863493,45.55425502452037,40.5070262650744,195.8549994847223,4.517544823853903,14.30355860492314
100,2024-04-10,4,101,0.03307420983940009,0.8329483744978807,0.04270124660156661,0.9859481499638304,0.02968978289924776,0.05320491020531225,1.7082974322534417,9.85300562686109,1.6831864212345513,4.708171988295629,25.46711202412287,96.70277247913204,20.806234799573723,45.46537796461179,40.91041322524016,195.77113701907157,4.561722484912767,14.28953071205074
101,2024-04-11,4,102,0.02195014039487299,0.8160016483423199,0.031569728487624,0.9829265519799822,0.04065264044831519,0.04206526515472561,1.7252097318559367,9.850058445568207,1.699341668964403,4.702365138110957,25.716044295828933,96.63687218538772,21.001170582654254,45.375663456948566,41.313626567797044,195.68644373031213,4.605856587654579,14.27536637337056
102,2024-04-12,4,103,0.0382017148143949,0.799109444869365,0.047813782032197855,0.9796136916454901,0.01837136329271499,0.05830111298217053,1.7421169470625455,9.84708223499517,1.7154768840703614,4.696502854275748,25.96480604412481,96.57033109133974,21.195719535493033,45.28511315402358,41.716664581568594,195.60091997786947,4.649946710657988,14.261065724132996
103,2024-04-13,4,104,0.0011005845945933493,0.7822767696034683,0.010705058788368072,0.9760105506323683,0.02538054205131109,0.021184105302319775,1.7590190280457187,9.84407700391322,1.7315918763430647,4.690585205897309,26.213395619468262,96.50314963822291,21.38987807460322,45.19372872372458,42.11952555612241,195.51456612469352,4.693992432921593,14.246628900890022
104,2024-04-14,4,105,0.011448119101543464,0.7655086104295902,0.021044928179203743,0.9721181966290613,0.018884761624179593,0.03151561160042621,1.7759159249930363,9.841042761179128,1.7476864558115457,4.684612262735613,26.461811373458698,96.43532827151827,21.583642623689194,45.101511849303535,42.522207781777425,195.4273825372569,4.737993333867962,14.232056041493891
105,2024-04-15,4,106,0.022839138227526094,0.7488099361151807,0.0324282101545208,0.9679377830240642,0.02597251640619111,0.04289045188907991,1.7928075881073566,9.837979515735164,1.763760432745474,4.678584095202468,26.710051658848183,96.36686744095016,21.777009613712384,45.008464229345556,42.92470954961113,195.33936958555364,4.781948993347644,14.21734728509582
106,2024-04-16,4,107,0.013339736402624166,0.7321856948378258,0.022920999202477935,0.9634705485641488,0.003571238975614136,0.033374720719803685,1.8096939676069628,9.83488727660907,1.7798136176573907,4.672500774360697,26.958114829552265,96.29776760048321,21.96997548295708,44.91458757773765,43.3270291514669,195.25052764309737,4.825858991643184,14.202502772144655
107,2024-04-17,4,108,0.0257625465607556,0.7156408127189966,0.035335928315609125,0.9587178169872964,0.029325271417678163,0.04578105114908505,1.8265750137257089,9.831766052914041,1.7958458213049422,4.6663623719232925,27.20599924066099,96.22802920831931,22.162536677095982,44.819883623637125,43.72916487996116,195.1608570869199,4.86972290947313,14.187522644385544
108,2024-04-18,4,109,0.03665916909137003,0.6991801923643326,0.04622459794251986,0.9536809966304457,0.009625752238341998,0.05666104369007203,1.8434506767131684,9.828615853848689,1.8118568546931137,4.660168960252576,27.453703248449727,96.15765272689461,22.354689649255693,44.72435411143978,44.13111502849066,195.07035829756947,4.913540327996035,14.172407044858563
109,2024-04-19,4,110,0.014205043601742896,0.6828087114108938,0.02376244775018084,0.9483615800121715,0.025432993887488483,0.03419013807486633,1.8603209068347784,9.825436688697017,1.8278465290764538,4.653920612359343,27.701225210390117,96.08663862287642,22.546430860082044,44.62800080074773,44.53287789123976,194.97903165910927,4.957310828814461,14.157156117897367
110,2024-04-20,4,111,0.038123244354223006,0.6665312210818132,0.04767255206117503,0.9427611433904207,0.032986981091386286,0.05809140869176996,1.877185654371987,9.822228566828407,1.8438146559613005,4.647617401902002,27.948563485160943,96.01498736716017,22.73775677780529,44.53082546633702,44.93445176318759,194.88687755911573,5.00103399397897,14.141770009127809
111,2024-04-21,4,112,0.02049511140503696,0.6503525447487716,0.03003625099250168,0.9368813462954315,0.006577154835393068,0.0404461957240887,1.8940448696224017,9.818991497697564,1.8597610471080053,4.641259403185706,28.19571643265903,95.94269943486623,22.92866387830515,44.43282989812493,45.33583494011535,194.79389638867696,5.044709405992112,14.126248865466541
112,2024-04-22,4,113,0.022366813639282265,0.634277476502731,0.03189971349056897,0.9307239310379795,0.0036125670132088243,0.042300668185124304,1.9108985028999326,9.815725490844514,1.8756855145331488,4.63484669116148,28.442682414010097,95.86977530533677,23.119148645175745,44.334015901137,45.73702571861352,194.70008854239097,5.0883366478124215,14.110592835119617
113,2024-04-23,4,114,0.007733299564285298,0.6183107797333411,0.017257888124551528,0.9242907221930933,0.029572097032439508,0.02764977471153142,1.9277465045349413,9.812430555894565,1.8915878705117597,4.628379341425331,28.68945979157964,95.79621546213261,23.30920756979034,44.2343852954738,46.1380223960891,194.60545441836408,5.13191530285839,14.09480206758108
114,2024-04-24,4,115,0.04135337414662909,0.6024571857174441,0.050869579923417695,0.9175836260593937,0.020165721331921318,0.06125232040034449,1.9445888248743866,9.809106702558273,1.907467927579526,4.621857430217365,28.936046928983806,95.72202039302996,23.498837151366,44.13393991627737,46.538823270772795,194.5099944182092,5.175444955012446,14.078876713631532
115,2024-04-25,4,116,0.026110058616252284,0.5867213922170957,0.03561781018002809,0.9106046300942162,0.006973493412331075,0.045991326613075686,1.9614254142819698,9.805753940631428,1.923325498535006,4.615281034420881,29.18244219110021,95.6471905900173,23.68803389702805,44.032681613697456,46.9394266417263,194.41370894704414,5.218925188624934,14.062816925336694
116,2024-04-26,4,117,0.016622779521370996,0.5711080620875165,0.026122005506056936,0.9033558023246845,0.037637051575005354,0.03648622003063577,1.978256223138284,9.802372279995014,1.9391603964418347,4.608650231561465,29.428643944078786,95.57172654929195,23.87679432187441,43.930612252857415,47.339830808849456,194.3165984134899,5.262355588518076,14.046622856045953
117,2024-04-27,4,118,0.009215944699104858,0.5556218218953868,0.01870657380261767,0.895839290734909,0.03735644963330443,0.029061408623959183,1.995081201840956,9.79896173061518,1.954972434630927,4.601965099806085,29.674650555352656,95.4956287712569,24.06511494903981,43.827733713819846,47.74003407288754,194.21866322966886,5.30573573998994,14.0302946603909
118,2024-04-28,4,119,0.02706337246842812,0.540267260547896,0.036545333453213535,0.8880573226294932,0.030055933357908148,0.046890710846954106,2.011900300804796,9.795522302543217,1.9707614267026787,4.5952257179621565,29.920460393648916,95.41889776051747,24.252992309759808,43.72404789155199,48.14003473543838,194.11990381120322,5.349065228818398,14.013832494283852
119,2024-04-29,4,120,0.003741123378115355,0.52504892793295,0.013214345071682825,0.8800122039735357,0.020647243415734845,0.023550187384447155,2.028713470461943,9.792054005915524,1.9865271865291654,4.588432165476625,30.166071828999453,95.34153402587796,24.44042294343469,43.61955669589079,48.53983109895964,194.0203205772129,5.392343641265084,13.997236514916365
120,2024-04-30,4,121,0.03620668845450933,0.5099713335709408,0.04567109974996624,0.8717063187093218,0.0030462470143683296,0.055997329399950266,2.045520661262008,9.788556850953578,2.002269528256332,4.581584522435024,30.411483232751785,95.26353808033826,24.627403397693215,43.514262051507764,48.93942146677599,193.9199139503142,5.435570564079342,13.980506880757728
121,2024-05-01,5,122,0.032557586148519946,0.4950389452784796,0.04201311600510538,0.8631421280499114,0.002268685405909884,0.05232965548265856,2.0623218236722254,9.785030847963906,2.0179882663061908,4.574682869560527,30.65669297757984,95.18491044109044,24.813930228456215,43.40816589787349,49.33880414308633,193.8186843566176,5.47874558450217,13.96364375155346
122,2024-05-02,5,123,0.03350443750294358,0.48025618784448454,0.0429510149465615,0.854322169749827,0.00417335936442497,0.05325778681476868,2.0791169081775935,9.781476007338057,2.033683215379001,4.567727288213004,30.901699437494738,95.10565162951535,24.999999999999996,43.30127018922194,49.73797743297095,193.71663222572624,5.521868290270168,13.946647288323772
123,2024-05-03,5,124,0.006462209975029045,0.4656274417190214,0.01589976409878109,0.8452490573530633,0.0026288808858240757,0.026196690994043675,2.095905865281024,9.777892339552558,2.04935419045546,4.560717860388061,31.146500987855596,95.0257621711792,25.185609285019677,43.19357689451442,50.13693964239877,193.61375799073386,5.564938269619471,13.929517653362037
124,2024-05-04,5,125,0.038756119774141076,0.45115704171528104,0.04818457973885877,0.8359254794186372,0.02160148601873083,0.05847158437147547,2.1126886455034875,9.774279855168903,2.0650010067988815,4.553654668716064,31.39109600538028,94.94524259582992,25.370754664692274,43.08508799740341,50.53568907823448,193.51006208822324,5.607955111289677,13.912255010233244
125,2024-05-05,5,126,0.022064058119823208,0.43684927572508137,0.031483353154599686,0.8263541987239096,0.0029971321616585806,0.04176035830934665,2.1294651993841573,9.770638564833508,2.080623479957372,4.5465377964611795,31.635482868156178,94.86409343739388,25.555432728739692,42.97580549619588,50.93422404824574,193.40554495826407,5.650918404527776,13.894859523772425
126,2024-05-06,5,127,0.0026592651972800743,0.4227083834482728,0.012069324600001298,0.8165380514459161,0.014541396176166685,0.02233625313671169,2.1462354774805563,9.766968479277683,2.096221425766008,4.539367327520381,31.879659955650958,94.78231523397213,25.739640075491536,42.86573140381662,51.33254286111042,193.30020704441125,5.693827739092081,13.87733136008309
127,2024-05-07,5,128,0.001775488398599466,0.4087385551364219,0.011176241536474917,0.8064799463209448,0.03491820873857508,0.021433016390617947,2.1629994303687052,9.7632696093176,2.1117946603490063,4.532143346422465,32.12362564872331,94.69990852783695,25.923373311947778,42.75486774777106,51.73064382642368,193.194048793703,5.736682705256131,13.859670686535637
128,2024-05-08,5,129,0.007038741560088835,0.39494393035115116,0.01643011787018169,0.7961828637826158,0.03637213367215713,0.026676662053441064,2.179757008643263,9.759541965854266,2.127343000121889,4.524865938327057,32.367378329633695,94.61687386542825,26.10662905384124,42.64321657010798,52.1285252547052,193.08707065665885,5.779482893812612,13.841877671765758
129,2024-05-09,5,130,0.034999962553130114,0.38132859673749686,0.04438189154288691,0.7856498550787147,0.002153824689902522,0.05461812814373871,2.196508162917677,9.755785559873486,2.142866261793651,4.517535189023602,32.61091638205504,94.5332117973499,26.28940392569994,42.530779927381914,52.52618545740637,192.97927308727782,5.822227896077265,13.823952485672818
130,2024-05-10,5,131,0.013789791189143525,0.3678965888126513,0.02316220243692327,0.7748840413670407,0.008979592792544823,0.033388054621213255,2.2132528438243257,9.752000402445825,2.158364262368919,4.510151184930353,32.85423819108347,94.44892287836612,26.47169456090926,42.417559890615195,52.923622746917395,192.87065654303655,5.86491730389278,13.805895299418253
131,2024-05-11,5,132,0.00767057047190681,0.3546518867704499,0.017033393627509576,0.7638886127905428,0.01881699789504829,0.027248784639029924,2.2299910020146663,9.74818650472659,2.1738368191501096,4.502714013093362,33.09734214324906,94.3640076673978,26.653497601773964,42.303558545259875,53.32083543657451,192.76122148488722,5.907550709632708,13.787706285423912
132,2024-05-12,5,133,0.0027719018092194157,0.34159841530195123,0.012125066594414398,0.7526668275320085,0.03213303180270415,0.02232991975547982,2.2467225881593795,9.744343877955787,2.189283749739583,4.495223761185442,33.34022662652646,94.27846672751873,26.83480969958002,42.188777991159284,53.7178218406671,192.65096837725565,5.950127706205336,13.76938561737043
133,2024-05-13,5,134,0.01599321123671432,0.3287400424324687,0.025336647445767347,0.7412220108485958,0.00967680733143996,0.03553088615779067,2.263447552948514,9.740472533458087,2.204704872041791,4.487680517505138,33.582890030345645,94.19230062595196,27.015627514656344,42.07322034250935,54.11458027444489,192.53989768803933,5.992647887057587,13.75093347019555
134,2024-05-14,5,135,0.00812242141845413,0.3160805783753894,0.017456058918654642,0.7295575540864875,0.0012386205393683043,0.027639606662721722,2.2801658470916317,9.736572482642796,2.220100004265428,4.48008437097569,33.82533074560255,94.105509934066,27.195947716436237,41.95688772781969,54.51110905412507,192.42800988860557,6.035110846178898,13.732350020092476
135,2024-05-15,5,136,0.013734178055821453,0.3036237744031278,0.023057946788008918,0.717676913675962,0.014226343152139437,0.03323072712545303,2.2968774213179555,9.732643737003826,2.2354689649255692,4.472435411143978,34.067547164669776,94.01809522737099,27.37576698351878,41.83978228987435,54.90740649689945,192.31530545378922,6.077516178105095,13.71363544450817
136,2024-05-16,5,137,0.0028308387143090646,0.2913733217355404,0.012144668693398846,0.705583610107178,0.04065366958994644,0.02230660526637444,2.3135822263765107,9.728686308119649,2.250811572845813,4.464733728179471,34.30953768140723,93.93005708551495,27.555082003730007,41.72190618569236,55.30347092094159,192.20178486189084,6.119863477922266,13.694789922141675
137,2024-05-17,5,138,0.038362250233816675,0.2793328504461391,0.04766607154932536,0.6932812268869777,0.008256425988147463,0.05781708808138119,2.330280213036274,9.724700207653273,2.266127647160417,4.456979412873162,34.551300691172784,93.8413960922799,27.733889474183897,41.603261586488046,55.69930064541394,192.08744859467467,6.16215234127063,13.675813632942388
138,2024-05-18,5,139,0.009926320111580773,0.26750592838642107,0.019220062928150913,0.6807734094770161,0.0032513642840408716,0.029360083224802595,2.3469713320863153,9.720685447352208,2.281417007316427,4.449172556636499,34.792834590832896,93.75211283557796,27.912186101343238,41.48385067763095,56.094893990475015,191.97229713736658,6.204382364348394,13.656706758108362
139,2024-05-19,5,140,0.019273790106983903,0.2558960601286393,0.02855738466490821,0.6680638642135335,0.003046711635513114,0.03868633261421013,2.363655534335944,9.716642039048422,2.2966794730758093,4.441313251500306,35.03413777877327,93.66220790744755,28.089968601080255,41.36367565860565,56.49024927728645,191.85633097865193,6.24655314391561,13.637469480084567
140,2024-05-20,5,141,0.027299219189247208,0.24450668592731972,0.03657259580499218,0.6551563572090853,0.002433478129581765,0.04669039537810882,2.380332770614856,9.712569994658315,2.311914864517574,4.4334015901137,35.27520865490948,93.57168190404937,28.267233698737144,41.24273874297122,56.885364828020194,191.73955061067355,6.288664277298027,13.618101982561141
141,2024-05-21,5,142,0.0010523021815891384,0.233341180699841,0.01031539124831811,0.6420547132365637,0.033795361931350014,0.02042196650009468,2.397002991773275,9.70846932618268,2.327123002039895,4.425437665742996,35.51604562069751,93.48053542566245,28.44397812918635,41.121042158320456,57.28023896586556,191.62195652902966,6.330715362390933,13.598604450471653
142,2024-05-22,5,143,0.004325763057203957,0.22240285302637308,0.013578495045299566,0.6287628145958344,0.023863916989585475,0.023673770114832116,2.413666148682099,9.704340045706669,2.342303706362228,4.417421572270612,35.756647079144464,93.38876907668026,28.62019863689074,40.99858814623886,57.674870015036404,191.5035492327718,6.372705997663,13.578977069991318
143,2024-05-23,5,144,0.014528141898495132,0.21169494416947454,0.023770447356081227,0.6152845999633276,0.024418066300411854,0.03385434646728602,2.4303221922330467,9.70018216539976,2.3574567985274246,4.409353404193956,35.99701143481907,93.29638346560655,28.79589197596355,40.87537896226331,58.06925630077823,191.3843292244026,6.414635782160111,13.559220028535236
144,2024-05-24,5,145,0.0205318771959496,0.2012206271136351,0.029763686749412547,0.6016240632249226,0.0067563836653088665,0.039836134211594876,2.4469710733387995,9.69599569751571,2.37258209990384,4.401233256624316,36.23713709386227,93.20337920505152,28.971054910228183,40.75141687584057,58.46339614937527,191.2642970098738,6.4565043155091955,13.539333514756592
145,2024-05-25,5,146,0.014167782466754516,0.19098300562505266,0.02338902682126392,0.5877852522924732,0.031203932210927928,0.03344994702968622,2.4636127429331474,9.691780654392536,2.3876794321874413,4.3930612252857415,36.477022463997855,93.10975691172754,29.1456842132778,40.62670417028545,58.85728788815757,191.1434530985839,6.498311197922045,13.519317718544858
146,2024-05-26,5,147,0.014026217789093076,0.1809851133319199,0.023236827729121928,0.5737722679043246,0.03311318006327063,0.03328614516557128,2.4802471519711338,9.687537048452464,2.4027486174039066,4.384837406513908,36.71666595454293,93.01551720644522,29.31977666853478,40.50124314273876,59.25092984550816,191.02179800337623,6.540056030199138,13.499172831023976
147,2024-05-27,5,148,0.02461347664638402,0.17122991282549616,0.03381338303622822,0.5595892624101765,0.007292756351266004,0.04385102226958322,2.4968742514292,9.6832648922019,2.417789477910727,4.376561897254987,36.95606597641852,92.92066071410923,29.493329069309937,40.375036104125,59.644320350870075,190.89933224053664,6.581738413733446,13.478899044550543
148,2024-05-28,5,149,0.025774882077165405,0.1617202947822256,0.0349640158614627,0.545240438540651,0.014355815872503598,0.04498990154825962,2.513493992305329,9.678964198231391,2.4328018363992965,4.3682347950645015,37.195220942160105,92.82518806371411,29.666338218861597,40.248085379109796,60.03745773475349,190.77605632979126,6.623357950514245,13.458496552711962
149,2024-05-29,5,150,0.0006286349832090857,0.15245907710716888,0.009806927187457425,0.5307300481619334,0.016858923611245153,0.019820984072455763,2.530106325619191,9.674634979215584,2.4477855158970048,4.359856198106175,37.43412926592813,92.72909988834024,29.838800930454486,40.12039330605707,60.43034032874276,190.65197079430448,6.664914243130907,13.437965550324602
150,2024-05-30,5,151,0.037148100497730006,0.1434490040989964,0.04631548222880525,0.5160623910158528,0.021287785253678724,0.0563176351455526,2.5467112024122867,9.670277247913203,2.4627403397693213,4.351426205150776,37.672789363518504,92.6323968251495,30.010714027418413,39.99196223698597,60.82296646550357,190.52707616067653,6.706406894776708,13.417306233431933
151,2024-05-31,5,152,0.025379858083582982,0.134692745636794,0.03453626053025603,0.5012418134457758,0.02727286014916569,0.04452643440165231,2.563308573748093,9.66589101716699,2.4776661317218824,4.342944915574952,37.91119965237317,92.53507951538109,30.1820743432068,39.86279453752757,61.21533447878996,190.4013729589413,6.7478355092526074,13.396518799302662
152,2024-06-01,6,153,0.021783949698674997,0.12619289638891917,0.030929304132128292,0.48627270710868997,0.026884857978589853,0.04090742397098923,2.579898390712205,9.661476299903685,2.492562715802562,4.334412429360058,38.149358551590524,92.43714860434731,30.352878721455014,39.732892586881256,61.60744270345139,190.27486172256428,6.7891996909710315,13.375603446428832
153,2024-06-02,6,154,0.02039115254327282,0.11795197504414634,0.02952539031761623,0.4711595076738638,0.013282172823346912,0.039491381227236284,2.596480604412481,9.657033109133975,2.5074299164035523,4.325828847090979,38.38726448193592,92.33860474142925,30.523124016038466,39.60225877777094,61.99928947543983,190.14754298843994,6.830499044959653,13.35456037452395
154,2024-06-03,6,155,0.03212224496348567,0.10997242356532333,0.04124529751627175,0.4559066935084588,0.010093744531959504,0.051199084690986246,2.6130551659791887,9.652561457952467,2.522267558263431,4.317194269954947,38.624915865852195,92.2394485800725,30.692807091130593,39.47089551640099,62.39087313181684,190.01941729688977,6.871733176865165,13.333389784521062
155,2024-06-04,6,156,0.022328312321328776,0.10225660646576629,0.031440111174067406,0.440518784350495,0.03498194379473401,0.04138161989981405,2.629622026565147,9.648061359537646,2.5370754664692274,4.308508799740341,38.862311127470036,92.1396807777828,30.86192482126063,39.33880522241184,62.782192010760554,189.89048519165988,6.91290169295704,13.31209187857084
156,2024-06-05,6,157,0.014867197812945623,0.09480681010860259,0.023967674571618015,0.42500033996955416,0.030028474349043453,0.03389683022649771,2.64618113734587,9.643532827151827,2.5518534664584855,4.299772538835492,39.09944869261854,92.0393019961217,31.030474091371136,39.20599032883552,63.17324445157282,189.76074721991853,6.954004200131297,13.290666860039652
157,2024-06-06,6,158,0.01741497657968913,0.08762524202927269,0.026504062935261197,0.4093559588156213,0.01358479954558751,0.03642079099009816,2.6627324495197113,9.63897587414113,2.566601384021321,4.290985590227476,39.336326988835516,91.93831290070213,31.19845179687542,39.07245328205078,63.56402879468622,189.63020393225415,6.99504030591425,13.269114933507625
158,2024-06-07,6,159,0.009599646666992118,0.08071403028138957,0.01867727439592721,0.39359027665646673,0.037964560084935546,0.028581500414828386,2.6792759143080085,9.63439051393543,2.5813190453024752,4.2821480575008986,39.57294444537806,91.83671416118403,31.36585484371469,38.93819654173804,63.954543381671044,189.4988558826727,7.036009618466255,13.247436304766682
159,2024-06-08,6,160,0.004335261613056984,0.0740752228061502,0.013401362577827973,0.3777079652039649,0.03892935700390377,0.023293012218741773,2.6958114829552264,9.62977676004832,2.5960062768033643,4.273260044836674,39.80929949323287,91.73450645126997,31.53268014841506,38.80322258083407,64.34478655524244,189.36670362859542,7.076911746585457,13.225631180818583
160,2024-06-09,6,161,0.03398020490355472,0.0677107868254867,0.04303471105315546,0.36171373072976765,0.02327505926994104,0.052913710068429765,2.7123391067291003,9.625134626077081,2.610662905384124,4.2643216570107985,40.045390565126645,91.63169044870048,31.698924638144334,38.66753388548649,64.73475665926739,189.2337477308565,7.11774629971152,13.203699769872948
161,2024-06-10,6,162,0.026918290037235674,0.0616226082591359,0.0359611334076918,0.3456123126707335,0.012781185665841072,0.045827407644631266,2.7288587369207793,9.620464125702622,2.625288758265653,4.255332999393112,40.28121609553658,91.52826683524978,31.864585250768627,38.531132955007934,65.12445203877171,189.0999887537007,7.1585128879293585,13.181642281345267
162,2024-06-11,6,163,0.01775117484772439,0.05581249116580067,0.026782287562603438,0.3294084822245304,0.04117715225549127,0.03663576296402612,2.745370324844973,9.61576527268946,2.6398836630316476,4.24629417794606,40.51677452070063,91.42423629672113,32.02965893490875,38.394022301830006,65.51387103994713,188.96542726478083,7.199211121972859,13.159458925854903
163,2024-06-12,6,164,0.003341005261314698,0.050282157208568434,0.012360319532235618,0.3131070409358269,0.040435309774739095,0.022200922137028824,2.761873821840088,9.611038080885665,2.654447447630632,4.237205299223443,40.75206427862795,91.31959952294237,32.19414264999644,38.25620445145702,65.90301201015828,188.83006383515558,7.239840613228604,13.137149915223075
164,2024-06-13,6,165,0.014364236721926356,0.04503324514474494,0.02337168484906832,0.29671281927349075,0.001213578891350933,0.03319934079274379,2.778369179268382,9.606282564222829,2.6689799403779944,4.2280664703691535,40.9870838091092,91.21435720776121,32.358033366330304,38.117681942419516,66.29187329794972,188.69389903928686,7.280400973739571,13.114715462470846
165,2024-06-14,6,166,0.03149574436081605,0.04006731034025535,0.04049125873342663,0.28023067519921585,0.0063895331425562465,0.050305894248674946,2.7948563485160944,9.601498736716017,2.6834809699580022,4.218877799115928,41.221831553726986,91.10851004904075,32.52132806513169,37.97845732622742,66.68045325305292,188.55693345503747,7.320891816208844,13.092155781817079
