,Unnamed: 0,Data,Mes,Dia,atividade,sazonalidade,aleatorio,aleatorioSazonal
1750,1750,2023-03-14 22:00:00,3,73,144.95200335892568,1.3090169943749475,162.92010078606393,325.2123732283504
1751,1751,2023-03-14 23:00:00,3,73,141.89024757686792,1.3090169943749475,122.4981175888047,322.1506174462926
1752,1752,2023-03-15 00:00:00,3,74,167.2535096144989,1.2926003356333484,150.2274651588092,345.25319609364124
1753,1753,2023-03-15 01:00:00,3,74,123.62432801673437,1.2926003356333484,158.72631580025902,301.6240144958767
1754,1754,2023-03-15 02:00:00,3,74,121.87885203948515,1.2926003356333484,109.00593292579616,299.87853851862747
1755,1755,2023-03-15 03:00:00,3,74,173.63696286384422,1.2926003356333484,181.06370632270745,351.6366493429865
1756,1756,2023-03-15 04:00:00,3,74,108.34341783162702,1.2926003356333484,100.9638558234722,286.3431043107694
1757,1757,2023-03-15 05:00:00,3,74,164.29724657775682,1.2926003356333484,96.71410917705552,342.29693305689915
1758,1758,2023-03-15 06:00:00,3,74,136.1146903846178,1.2926003356333484,125.47914288800104,314.1143768637601
1759,1759,2023-03-15 07:00:00,3,74,98.7098561684596,1.2926003356333484,164.5643924223388,276.7095426476019
1760,1760,2023-03-15 08:00:00,3,74,137.5607426448224,1.2926003356333484,159.25595328587576,315.5604291239647
1761,1761,2023-03-15 09:00:00,3,74,139.408919050329,1.2926003356333484,132.03636158926417,317.4086055294713
1762,1762,2023-03-15 10:00:00,3,74,95.9647170051194,1.2926003356333484,165.73031875458832,273.9644034842617
1763,1763,2023-03-15 11:00:00,3,74,126.34972607410448,1.2926003356333484,106.43936003535653,304.3494125532468
1764,1764,2023-03-15 12:00:00,3,74,127.81316452607231,1.2926003356333484,173.27238507166123,305.8128510052146
1765,1765,2023-03-15 13:00:00,3,74,146.07514912014747,1.2926003356333484,156.3192247887,324.0748355992898
1766,1766,2023-03-15 14:00:00,3,74,131.28765584190475,1.2926003356333484,93.69949577437937,309.28734232104705
1767,1767,2023-03-15 15:00:00,3,74,181.8206681816208,1.2926003356333484,110.92418283718203,359.8203546607631
1768,1768,2023-03-15 16:00:00,3,74,174.63671323040313,1.2926003356333484,112.34327923478722,352.63639970954546
1769,1769,2023-03-15 17:00:00,3,74,158.5642364966656,1.2926003356333484,137.30699397343665,336.56392297580794
1770,1770,2023-03-15 18:00:00,3,74,155.97133325721637,1.2926003356333484,136.5728479042546,333.9710197363587
1771,1771,2023-03-15 19:00:00,3,74,164.50970443657138,1.2926003356333484,158.55688365125826,342.5093909157137
1772,1772,2023-03-15 20:00:00,3,74,145.37643313006436,1.2926003356333484,160.32207104679912,323.3761196092067
1773,1773,2023-03-15 21:00:00,3,74,152.74979476507426,1.2926003356333484,117.73702059739229,330.74948124421655
1774,1774,2023-03-15 22:00:00,3,74,176.97019595845734,1.2926003356333484,173.30583278155572,354.96988243759967
1775,1775,2023-03-15 23:00:00,3,74,117.47822450818316,1.2926003356333484,105.34655489367394,295.47791098732546
1776,1776,2023-03-16 00:00:00,3,75,168.33473544036357,1.2760969730974687,167.94553180721437,344.0617988385295
1777,1777,2023-03-16 01:00:00,3,75,144.8872343666374,1.2760969730974687,172.0066222041197,320.61429776480327
1778,1778,2023-03-16 02:00:00,3,75,106.90582737651656,1.2760969730974687,152.2601786561866,282.63289077468244
1779,1779,2023-03-16 03:00:00,3,75,140.95497105434674,1.2760969730974687,146.62424856138895,316.68203445251265
1780,1780,2023-03-16 04:00:00,3,75,100.53393674732187,1.2760969730974687,147.56960012398093,276.2610001454878
1781,1781,2023-03-16 05:00:00,3,75,176.42463379202695,1.2760969730974687,169.75568341213307,352.15169719019286
1782,1782,2023-03-16 06:00:00,3,75,123.12466376925522,1.2760969730974687,121.12486427205147,298.85172716742113
1783,1783,2023-03-16 07:00:00,3,75,104.92122387290242,1.2760969730974687,141.88672971395667,280.64828727106834
1784,1784,2023-03-16 08:00:00,3,75,119.34896009013784,1.2760969730974687,124.1029852096377,295.07602348830375
1785,1785,2023-03-16 09:00:00,3,75,96.32833556933004,1.2760969730974687,102.46564833166916,272.05539896749593
1786,1786,2023-03-16 10:00:00,3,75,97.18963670255609,1.2760969730974687,130.64822885149133,272.916700100722
1787,1787,2023-03-16 11:00:00,3,75,110.16854890141798,1.2760969730974687,117.35165844517773,285.8956122995839
1788,1788,2023-03-16 12:00:00,3,75,100.42453861935978,1.2760969730974687,163.64287035220354,276.1516020175257
1789,1789,2023-03-16 13:00:00,3,75,111.10571117976926,1.2760969730974687,120.52111334856124,286.8327745779352
1790,1790,2023-03-16 14:00:00,3,75,173.89892937987608,1.2760969730974687,128.270131069894,349.625992778042
1791,1791,2023-03-16 15:00:00,3,75,115.81068448741436,1.2760969730974687,174.2569447143128,291.5377478855803
1792,1792,2023-03-16 16:00:00,3,75,145.83041354618018,1.2760969730974687,124.68413512465172,321.5574769443461
1793,1793,2023-03-16 17:00:00,3,75,153.79557108976476,1.2760969730974687,168.18908829374806,329.52263448793065
1794,1794,2023-03-16 18:00:00,3,75,167.6452128847451,1.2760969730974687,181.5756366618412,343.372276282911
1795,1795,2023-03-16 19:00:00,3,75,122.29617905567572,1.2760969730974687,176.65788552354815,298.02324245384165
1796,1796,2023-03-16 20:00:00,3,75,169.00958069771076,1.2760969730974687,146.04220200451658,344.73664409587667
1797,1797,2023-03-16 21:00:00,3,75,173.36715066634747,1.2760969730974687,111.09053949353408,349.0942140645134
1798,1798,2023-03-16 22:00:00,3,75,95.63929632390058,1.2760969730974687,181.80207656843413,271.3663597220665
1799,1799,2023-03-16 23:00:00,3,75,147.96056570695288,1.2760969730974687,94.22178238483804,323.6876291051188
1800,1800,2023-03-17 00:00:00,3,76,174.3030952973416,1.2595117970697998,155.89980488360786,347.7462693511032
1801,1801,2023-03-17 01:00:00,3,76,114.49468107949993,1.2595117970697998,108.09036582732642,287.9378551332615
1802,1802,2023-03-17 02:00:00,3,76,174.6149335722551,1.2595117970697998,136.00796198980655,348.0581076260167
1803,1803,2023-03-17 03:00:00,3,76,177.2985310877625,1.2595117970697998,135.41105568097873,350.7417051415241
1804,1804,2023-03-17 04:00:00,3,76,152.74410892193433,1.2595117970697998,161.9329346963873,326.1872829756959
1805,1805,2023-03-17 05:00:00,3,76,122.00003046604252,1.2595117970697998,99.62982011145948,295.4432045198041
1806,1806,2023-03-17 06:00:00,3,76,134.03156443406112,1.2595117970697998,118.7651235658046,307.4747384878227
1807,1807,2023-03-17 07:00:00,3,76,180.8310062204431,1.2595117970697998,113.9371057992071,354.2741802742047
1808,1808,2023-03-17 08:00:00,3,76,133.06408049045183,1.2595117970697998,142.01887642322782,306.5072545442134
1809,1809,2023-03-17 09:00:00,3,76,100.38814852102097,1.2595117970697998,111.2532802956142,273.8313225747826
1810,1810,2023-03-17 10:00:00,3,76,164.0497425854097,1.2595117970697998,92.567038311818,337.4929166391713
1811,1811,2023-03-17 11:00:00,3,76,135.55715015460353,1.2595117970697998,143.57718515632854,309.0003242083651
1812,1812,2023-03-17 12:00:00,3,76,116.91874675422292,1.2595117970697998,156.3274943840617,290.3619208079845
1813,1813,2023-03-17 13:00:00,3,76,164.21684052473154,1.2595117970697998,153.03269427475934,337.66001457849313
1814,1814,2023-03-17 14:00:00,3,76,159.02076686827456,1.2595117970697998,94.53421079962011,332.46394092203616
1815,1815,2023-03-17 15:00:00,3,76,156.07142113360035,1.2595117970697998,150.72279539698985,329.5145951873619
1816,1816,2023-03-17 16:00:00,3,76,112.2111543551764,1.2595117970697998,169.54146630968307,285.654328408938
1817,1817,2023-03-17 17:00:00,3,76,100.75487932940476,1.2595117970697998,123.89517601420954,274.1980533831663
1818,1818,2023-03-17 18:00:00,3,76,95.7816807829156,1.2595117970697998,113.4539129742802,269.2248548366772
1819,1819,2023-03-17 19:00:00,3,76,100.39252783789476,1.2595117970697998,176.80044763190685,273.83570189165636
1820,1820,2023-03-17 20:00:00,3,76,111.45840507108122,1.2595117970697998,111.49777996052462,284.9015791248428
1821,1821,2023-03-17 21:00:00,3,76,113.69709200462594,1.2595117970697998,98.88639933275365,287.1402660583875
1822,1822,2023-03-17 22:00:00,3,76,93.19334267514496,1.2595117970697998,120.59874014102638,266.63651672890654
1823,1823,2023-03-17 23:00:00,3,76,117.63061767161832,1.2595117970697998,151.73837286895827,291.0737917253799
1824,1824,2023-03-18 00:00:00,3,77,160.11528807868476,1.2428497220959356,143.0069203914569,331.2639832903171
1825,1825,2023-03-18 01:00:00,3,77,136.22475403879227,1.2428497220959356,134.11783246325058,307.37344925042464
1826,1826,2023-03-18 02:00:00,3,77,119.37944373393135,1.2428497220959356,146.08290914066143,290.52813894556374
1827,1827,2023-03-18 03:00:00,3,77,135.41403535212734,1.2428497220959356,95.69409151547384,306.5627305637597
1828,1828,2023-03-18 04:00:00,3,77,113.50010552185496,1.2428497220959356,121.94432190692245,284.64880073348735
1829,1829,2023-03-18 05:00:00,3,77,145.48838247039566,1.2428497220959356,109.37636063377148,316.63707768202806
1830,1830,2023-03-18 06:00:00,3,77,104.48775125021552,1.2428497220959356,158.46888350820257,275.6364464618479
1831,1831,2023-03-18 07:00:00,3,77,104.53484570468288,1.2428497220959356,178.5069538367406,275.6835409163153
1832,1832,2023-03-18 08:00:00,3,77,142.6491087101025,1.2428497220959356,156.49276609588458,313.7978039217349
1833,1833,2023-03-18 09:00:00,3,77,107.80465371630588,1.2428497220959356,161.4278640554898,278.9533489279383
1834,1834,2023-03-18 10:00:00,3,77,99.67064785714652,1.2428497220959356,182.40258275207384,270.81934306877895
1835,1835,2023-03-18 11:00:00,3,77,122.07696539919482,1.2428497220959356,142.16430199355233,293.2256606108272
1836,1836,2023-03-18 12:00:00,3,77,158.30348426484267,1.2428497220959356,95.42545838195568,329.45217947647507
1837,1837,2023-03-18 13:00:00,3,77,142.9206564202645,1.2428497220959356,176.71987468093792,314.0693516318969
1838,1838,2023-03-18 14:00:00,3,77,140.70421821806016,1.2428497220959356,95.43137921068399,311.85291342969253
1839,1839,2023-03-18 15:00:00,3,77,92.84573821170824,1.2428497220959356,102.641798954023,263.99443342334064
1840,1840,2023-03-18 16:00:00,3,77,135.74799040006462,1.2428497220959356,155.92543168470542,306.896685611697
1841,1841,2023-03-18 17:00:00,3,77,164.95189090415315,1.2428497220959356,164.37143906842243,336.1005861157855
1842,1842,2023-03-18 18:00:00,3,77,163.59150454384695,1.2428497220959356,99.85032100868607,334.74019975547935
1843,1843,2023-03-18 19:00:00,3,77,162.86121759312965,1.2428497220959356,115.81603846553628,334.00991280476205
1844,1844,2023-03-18 20:00:00,3,77,169.63857617442454,1.2428497220959356,134.39432509503513,340.78727138605694
1845,1845,2023-03-18 21:00:00,3,77,103.78207810567658,1.2428497220959356,134.95984125825817,274.930773317309
1846,1846,2023-03-18 22:00:00,3,77,127.65239867972562,1.2428497220959356,171.0399515487931,298.80109389135805
1847,1847,2023-03-18 23:00:00,3,77,161.39906314133532,1.2428497220959356,126.18728933254167,332.5477583529677
1848,1848,2023-03-19 00:00:00,3,78,128.99511982323793,1.2261156855082882,131.16550618518804,297.83942659861617
1849,1849,2023-03-19 01:00:00,3,78,117.7558672281778,1.2261156855082882,168.45975778160943,286.60017400355605
1850,1850,2023-03-19 02:00:00,3,78,117.37846115024212,1.2261156855082882,111.97327607683386,286.22276792562036
1851,1851,2023-03-19 03:00:00,3,78,107.7317010338346,1.2261156855082882,153.3972431751673,276.57600780921285
1852,1852,2023-03-19 04:00:00,3,78,115.9678797252948,1.2261156855082882,130.2603487075865,284.812186500673
1853,1853,2023-03-19 05:00:00,3,78,119.6893183081982,1.2261156855082882,144.26973728149972,288.53362508357645
1854,1854,2023-03-19 06:00:00,3,78,161.8028684967078,1.2261156855082882,131.40631475434859,330.64717527208603
1855,1855,2023-03-19 07:00:00,3,78,106.04208885312752,1.2261156855082882,127.64898667616009,274.88639562850574
1856,1856,2023-03-19 08:00:00,3,78,113.09960913003192,1.2261156855082882,101.57375489697964,281.94391590541017
1857,1857,2023-03-19 09:00:00,3,78,156.05688147081156,1.2261156855082882,164.08360546008896,324.9011882461898
1858,1858,2023-03-19 10:00:00,3,78,140.83429419993496,1.2261156855082882,110.59348237447318,309.6786009753132
1859,1859,2023-03-19 11:00:00,3,78,168.4205130507268,1.2261156855082882,107.53194005159511,337.26481982610505
1860,1860,2023-03-19 12:00:00,3,78,136.88383162298143,1.2261156855082882,127.54146465955111,305.72813839835965
1861,1861,2023-03-19 13:00:00,3,78,167.14758317968648,1.2261156855082882,101.92822218009941,335.9918899550647
1862,1862,2023-03-19 14:00:00,3,78,152.51736501093285,1.2261156855082882,149.50770337862497,321.3616717863111
1863,1863,2023-03-19 15:00:00,3,78,182.0861146061379,1.2261156855082882,125.34191106324197,350.9304213815161
1864,1864,2023-03-19 16:00:00,3,78,152.88904847727795,1.2261156855082882,154.59980653718466,321.7333552526562
1865,1865,2023-03-19 17:00:00,3,78,122.84015642578684,1.2261156855082882,102.0635650618103,291.6844632011651
1866,1866,2023-03-19 18:00:00,3,78,162.52363062079536,1.2261156855082882,129.9229199067039,331.3679373961736
1867,1867,2023-03-19 19:00:00,3,78,179.3894275314728,1.2261156855082882,125.27800588538597,348.23373430685103
1868,1868,2023-03-19 20:00:00,3,78,146.99359972474514,1.2261156855082882,177.42943358577241,315.8379065001234
1869,1869,2023-03-19 21:00:00,3,78,143.2760384115139,1.2261156855082882,133.53581484710887,312.1203451868921
1870,1870,2023-03-19 22:00:00,3,78,163.06378680412183,1.2261156855082882,172.1131114842621,331.9080935795001
1871,1871,2023-03-19 23:00:00,3,78,175.08443031906972,1.2261156855082882,174.26602557750587,343.92873709444797
1872,1872,2023-03-20 00:00:00,3,79,164.516395767877,1.2093146459630484,117.70185522289543,331.0470873529025
1873,1873,2023-03-20 01:00:00,3,79,97.97187250921418,1.2093146459630484,168.0052249919519,264.5025640942397
1874,1874,2023-03-20 02:00:00,3,79,142.54193912758493,1.2093146459630484,176.34826467047333,309.0726307126105
1875,1875,2023-03-20 03:00:00,3,79,114.51726207663717,1.2093146459630484,133.59940289709624,281.0479536616627
1876,1876,2023-03-20 04:00:00,3,79,179.47262643977896,1.2093146459630484,132.06017459925357,346.00331802480446
1877,1877,2023-03-20 05:00:00,3,79,180.89755155770683,1.2093146459630484,123.7658716672145,347.42824314273236
1878,1878,2023-03-20 06:00:00,3,79,148.54586759947964,1.2093146459630484,128.65703249446165,315.0765591845052
1879,1879,2023-03-20 07:00:00,3,79,154.6527482148585,1.2093146459630484,163.90848355955143,321.183439799884
1880,1880,2023-03-20 08:00:00,3,79,107.66539869932274,1.2093146459630484,123.64402603327198,274.19609028434826
1881,1881,2023-03-20 09:00:00,3,79,121.51457566630884,1.2093146459630484,132.80431072485558,288.0452672513344
1882,1882,2023-03-20 10:00:00,3,79,158.94442714937975,1.2093146459630484,164.34441118308135,325.47511873440527
1883,1883,2023-03-20 11:00:00,3,79,111.80253005527528,1.2093146459630484,104.4538714617277,278.3332216403008
1884,1884,2023-03-20 12:00:00,3,79,151.16314872303488,1.2093146459630484,150.95946476464118,317.69384030806043
1885,1885,2023-03-20 13:00:00,3,79,170.67558759874535,1.2093146459630484,134.41566149593342,337.2062791837709
1886,1886,2023-03-20 14:00:00,3,79,116.42368367243724,1.2093146459630484,170.77149186226683,282.95437525746274
1887,1887,2023-03-20 15:00:00,3,79,134.48717860858974,1.2093146459630484,105.68178389959932,301.0178701936153
1888,1888,2023-03-20 16:00:00,3,79,113.99786183664324,1.2093146459630484,147.87558008959377,280.5285534216688
1889,1889,2023-03-20 17:00:00,3,79,179.65098529409005,1.2093146459630484,101.10002905475773,346.18167687911557
1890,1890,2023-03-20 18:00:00,3,79,128.1923688246731,1.2093146459630484,124.50549407659683,294.72306040969863
1891,1891,2023-03-20 19:00:00,3,79,100.9187862484226,1.2093146459630484,163.49721609739282,267.4494778334481
1892,1892,2023-03-20 20:00:00,3,79,96.87303410149524,1.2093146459630484,115.45579773015393,263.4037256865208
1893,1893,2023-03-20 21:00:00,3,79,97.97488607089592,1.2093146459630484,176.16755200670872,264.50557765592146
1894,1894,2023-03-20 22:00:00,3,79,161.90649196178848,1.2093146459630484,123.42380102562143,328.437183546814
1895,1895,2023-03-20 23:00:00,3,79,179.78323634474538,1.2093146459630484,120.266563904886,346.3139279297709
1896,1896,2023-03-21 00:00:00,3,80,116.61155845757742,1.19245158197083,180.82379604361228,280.8200936722645
1897,1897,2023-03-21 01:00:00,3,80,99.42600951008696,1.19245158197083,105.16288062926773,263.634544724774
1898,1898,2023-03-21 02:00:00,3,80,138.9203821563978,1.19245158197083,182.31790354629592,303.12891737108487
1899,1899,2023-03-21 03:00:00,3,80,160.4192793127373,1.19245158197083,133.75219930096148,324.62781452742433
1900,1900,2023-03-21 04:00:00,3,80,98.19234978181387,1.19245158197083,146.36966551303837,262.40088499650096
1901,1901,2023-03-21 05:00:00,3,80,130.8644717588497,1.19245158197083,144.48145845875163,295.07300697353674
1902,1902,2023-03-21 06:00:00,3,80,170.32485650957892,1.19245158197083,103.5402493892743,334.533391724266
1903,1903,2023-03-21 07:00:00,3,80,111.40281577289672,1.19245158197083,102.9082835156628,275.61135098758376
1904,1904,2023-03-21 08:00:00,3,80,98.67633831275892,1.19245158197083,137.6256952010908,262.88487352744596
1905,1905,2023-03-21 09:00:00,3,80,174.51731674857598,1.19245158197083,160.51104407958692,338.72585196326304
1906,1906,2023-03-21 10:00:00,3,80,120.98359570400794,1.19245158197083,181.21319521632893,285.192130918695
1907,1907,2023-03-21 11:00:00,3,80,123.43709479426346,1.19245158197083,112.43334382588787,287.64563000895055
1908,1908,2023-03-21 12:00:00,3,80,110.4962961836982,1.19245158197083,118.85838367100664,274.7048313983853
1909,1909,2023-03-21 13:00:00,3,80,160.82357261501323,1.19245158197083,176.02199010919944,325.0321078297003
1910,1910,2023-03-21 14:00:00,3,80,101.59204115164891,1.19245158197083,101.00870945622236,265.800576366336
1911,1911,2023-03-21 15:00:00,3,80,93.93673264154585,1.19245158197083,115.95595185013897,258.1452678562329
1912,1912,2023-03-21 16:00:00,3,80,95.59443578221818,1.19245158197083,175.17301707189893,259.80297099690523
1913,1913,2023-03-21 17:00:00,3,80,122.51490042103394,1.19245158197083,160.13826077112958,286.723435635721
1914,1914,2023-03-21 18:00:00,3,80,105.68630478385072,1.19245158197083,132.55492227962253,269.8948399985378
1915,1915,2023-03-21 19:00:00,3,80,143.22503522185514,1.19245158197083,125.11159410725197,307.4335704365422
1916,1916,2023-03-21 20:00:00,3,80,123.82727247810512,1.19245158197083,180.27495971537002,288.03580769279216
1917,1917,2023-03-21 21:00:00,3,80,148.7265951096523,1.19245158197083,172.9903732451079,312.93513032433935
1918,1918,2023-03-21 22:00:00,3,80,116.75751983491918,1.19245158197083,118.45376669427735,280.9660550496062
1919,1919,2023-03-21 23:00:00,3,80,135.35136906396087,1.19245158197083,154.2895136301081,299.55990427864793
1920,1920,2023-03-22 00:00:00,3,81,150.9086249697752,1.1755314904214282,171.0032743214715,312.7871507391868
1921,1921,2023-03-22 01:00:00,3,81,109.346911828246,1.1755314904214282,151.911169935313,271.2254375976577
1922,1922,2023-03-22 02:00:00,3,81,101.91552116492248,1.1755314904214282,173.9443709266861,263.7940469343341
1923,1923,2023-03-22 03:00:00,3,81,155.9082624788251,1.1755314904214282,149.34271919265552,317.78678824823675
1924,1924,2023-03-22 04:00:00,3,81,134.352195795703,1.1755314904214282,167.8867727931298,296.23072156511466
1925,1925,2023-03-22 05:00:00,3,81,161.35795525669903,1.1755314904214282,109.64199273224007,323.2364810261107
1926,1926,2023-03-22 06:00:00,3,81,144.41789112943002,1.1755314904214282,114.45639690028594,306.2964168988417
1927,1927,2023-03-22 07:00:00,3,81,159.86251536391364,1.1755314904214282,158.24880671725197,321.7410411333253
1928,1928,2023-03-22 08:00:00,3,81,133.47155553842646,1.1755314904214282,162.99046638930386,295.3500813078381
1929,1929,2023-03-22 09:00:00,3,81,108.53596371086188,1.1755314904214282,132.16347563508324,270.4144894802735
1930,1930,2023-03-22 10:00:00,3,81,153.29789336324768,1.1755314904214282,123.59823006506662,315.17641913265936
1931,1931,2023-03-22 11:00:00,3,81,144.8316009667285,1.1755314904214282,128.2579522279345,306.7101267361402
1932,1932,2023-03-22 12:00:00,3,81,177.77196973388172,1.1755314904214282,171.48363114083202,339.65049550329337
1933,1933,2023-03-22 13:00:00,3,81,144.5323494889704,1.1755314904214282,107.19987778570137,306.410875258382
1934,1934,2023-03-22 14:00:00,3,81,147.78786236959218,1.1755314904214282,138.24258067482253,309.66638813900386
1935,1935,2023-03-22 15:00:00,3,81,111.38122077948564,1.1755314904214282,94.48835084484415,273.2597465488973
1936,1936,2023-03-22 16:00:00,3,81,101.87391851575843,1.1755314904214282,180.0572709257675,263.7524442851701
1937,1937,2023-03-22 17:00:00,3,81,155.57879972554085,1.1755314904214282,99.18679989284107,317.4573254949525
1938,1938,2023-03-22 18:00:00,3,81,120.89761203811098,1.1755314904214282,167.75816655307898,282.7761378075226
1939,1939,2023-03-22 19:00:00,3,81,131.05044124243426,1.1755314904214282,98.157480810479,292.9289670118459
1940,1940,2023-03-22 20:00:00,3,81,117.65292847357134,1.1755314904214282,146.8774974982832,279.531454242983
1941,1941,2023-03-22 21:00:00,3,81,114.8648084685899,1.1755314904214282,107.16975990705198,276.7433342380016
1942,1942,2023-03-22 22:00:00,3,81,136.48376158898083,1.1755314904214282,173.82253591039571,298.36228735839245
1943,1943,2023-03-22 23:00:00,3,81,117.59582148521515,1.1755314904214282,142.9871524440464,279.4743472546268
1944,1944,2023-03-23 00:00:00,3,82,178.40658741156278,1.1585593851031348,139.23357792399545,337.94794109284635
1945,1945,2023-03-23 01:00:00,3,82,151.74715541225788,1.1585593851031348,165.0919311358091,311.2885090935415
1946,1946,2023-03-23 02:00:00,3,82,119.92581374141965,1.1585593851031348,127.46025718634786,279.46716742270326
1947,1947,2023-03-23 03:00:00,3,82,101.17544642325198,1.1585593851031348,95.3053776885374,260.7168001045356
1948,1948,2023-03-23 04:00:00,3,82,98.6647480962762,1.1585593851031348,162.29572771836206,258.2061017775598
1949,1949,2023-03-23 05:00:00,3,82,110.00349723364592,1.1585593851031348,105.49465402063338,269.5448509149295
1950,1950,2023-03-23 06:00:00,3,82,106.46221018103232,1.1585593851031348,169.2648108333147,266.0035638623159
1951,1951,2023-03-23 07:00:00,3,82,161.38532818543626,1.1585593851031348,170.0177041280459,320.92668186671983
1952,1952,2023-03-23 08:00:00,3,82,125.98014616231308,1.1585593851031348,180.03805665230817,285.52149984359664
1953,1953,2023-03-23 09:00:00,3,82,120.4255741225123,1.1585593851031348,110.24731984014589,279.9669278037959
1954,1954,2023-03-23 10:00:00,3,82,144.74317108076372,1.1585593851031348,138.08645083508372,304.28452476204734
1955,1955,2023-03-23 11:00:00,3,82,173.1200089758187,1.1585593851031348,110.15429126728608,332.6613626571023
1956,1956,2023-03-23 12:00:00,3,82,110.22680231314747,1.1585593851031348,156.97292335334885,269.7681559944311
1957,1957,2023-03-23 13:00:00,3,82,167.75487041684744,1.1585593851031348,175.93456321481094,327.296224098131
1958,1958,2023-03-23 14:00:00,3,82,121.54759631416871,1.1585593851031348,164.7933233657839,281.0889499954523
1959,1959,2023-03-23 15:00:00,3,82,161.16485174491444,1.1585593851031348,135.72803851425599,320.70620542619804
1960,1960,2023-03-23 16:00:00,3,82,95.1742673160176,1.1585593851031348,118.20505709059627,254.7156209973012
1961,1961,2023-03-23 17:00:00,3,82,148.85890181607908,1.1585593851031348,115.54506750682737,308.40025549736265
1962,1962,2023-03-23 18:00:00,3,82,93.63379226763644,1.1585593851031348,111.7310914675939,253.17514594892003
1963,1963,2023-03-23 19:00:00,3,82,137.85134991075225,1.1585593851031348,149.84093756465398,297.39270359203584
1964,1964,2023-03-23 20:00:00,3,82,96.35358632961967,1.1585593851031348,155.50343843625993,255.89494001090327
1965,1965,2023-03-23 21:00:00,3,82,108.5910781777741,1.1585593851031348,175.86594691064,268.1324318590577
1966,1966,2023-03-23 22:00:00,3,82,130.0174754876646,1.1585593851031348,149.3486132431196,289.5588291689482
1967,1967,2023-03-23 23:00:00,3,82,141.36579024823166,1.1585593851031348,165.0281934698379,300.90714392951526
1968,1968,2023-03-24 00:00:00,3,83,128.21233655084427,1.141540295217043,120.04801123711711,285.4100480556771
1969,1969,2023-03-24 01:00:00,3,83,174.41885567405575,1.141540295217043,179.48205902082702,331.6165671788886
1970,1970,2023-03-24 02:00:00,3,83,145.66368349804196,1.141540295217043,159.20036747441662,302.8613950028748
1971,1971,2023-03-24 03:00:00,3,83,114.17753598425828,1.141540295217043,106.48478450140237,271.3752474890911
1972,1972,2023-03-24 04:00:00,3,83,135.16700522780425,1.141540295217043,177.7447913649067,292.36471673263713
1973,1973,2023-03-24 05:00:00,3,83,110.18000130724288,1.141540295217043,159.30942014581524,267.37771281207574
1974,1974,2023-03-24 06:00:00,3,83,136.9598798624708,1.141540295217043,160.93101150605577,294.15759136730367
1975,1975,2023-03-24 07:00:00,3,83,136.9156914100655,1.141540295217043,103.84428817812292,294.11340291489836
1976,1976,2023-03-24 08:00:00,3,83,180.2599499583496,1.141540295217043,107.5317286107036,337.4576614631825
1977,1977,2023-03-24 09:00:00,3,83,129.91214373332514,1.141540295217043,162.28430963419126,287.109855238158
1978,1978,2023-03-24 10:00:00,3,83,111.00432404621118,1.141540295217043,125.26148884396943,268.20203555104405
1979,1979,2023-03-24 11:00:00,3,83,97.78417846704464,1.141540295217043,123.16280819865247,254.98188997187748
1980,1980,2023-03-24 12:00:00,3,83,169.92926654636685,1.141540295217043,98.3451745190749,327.12697805119967
1981,1981,2023-03-24 13:00:00,3,83,141.79966352352628,1.141540295217043,155.17217035030353,298.9973750283591
1982,1982,2023-03-24 14:00:00,3,83,93.38383160943744,1.141540295217043,158.71443709056462,250.5815431142703
1983,1983,2023-03-24 15:00:00,3,83,93.90153769103242,1.141540295217043,179.3495864034143,251.09924919586527
1984,1984,2023-03-24 16:00:00,3,83,138.26507626625468,1.141540295217043,181.85112519664312,295.4627877710875
1985,1985,2023-03-24 17:00:00,3,83,156.4689032574451,1.141540295217043,182.1333350210486,313.66661476227796
1986,1986,2023-03-24 18:00:00,3,83,173.0048504290508,1.141540295217043,126.75963996350902,330.20256193388366
1987,1987,2023-03-24 19:00:00,3,83,133.11303823735116,1.141540295217043,111.8397093350252,290.31074974218404
1988,1988,2023-03-24 20:00:00,3,83,160.05162595263823,1.141540295217043,132.48541307781724,317.2493374574711
1989,1989,2023-03-24 21:00:00,3,83,121.64392043446576,1.141540295217043,95.2898448434637,278.8416319392986
1990,1990,2023-03-24 22:00:00,3,83,118.29764892338544,1.141540295217043,176.3666166086455,275.4953604282183
1991,1991,2023-03-24 23:00:00,3,83,182.29036458372985,1.141540295217043,114.1751616242392,339.4880760885627
1992,1992,2023-03-25 00:00:00,3,84,160.1733808846718,1.124479263886789,168.8236097048307,315.0216745964882
1993,1993,2023-03-25 01:00:00,3,84,158.76280859512377,1.124479263886789,171.41465919164415,313.6111023069402
1994,1994,2023-03-25 02:00:00,3,84,141.23125223950802,1.124479263886789,149.05888650780872,296.07954595132446
1995,1995,2023-03-25 03:00:00,3,84,99.65842939530822,1.124479263886789,123.34927708374055,254.50672310712463
1996,1996,2023-03-25 04:00:00,3,84,153.90020838097408,1.124479263886789,114.31144128150191,308.7485020927905
1997,1997,2023-03-25 05:00:00,3,84,112.52190386616282,1.124479263886789,125.88963270324311,267.37019757797924
1998,1998,2023-03-25 06:00:00,3,84,141.80385852870458,1.124479263886789,136.36562306359517,296.652152240521
1999,1999,2023-03-25 07:00:00,3,84,143.3876446900682,1.124479263886789,164.7203677821587,298.2359384018846
